"time","resistor.v","resistor.i","resistor.LossPower"
4.866,0.3846628639330483,0.03846628639330483,0.01479655188891748
4.8662,4.023893868226505,0.4023893868226505,1.619172186275087
4.8664,7.640259639476923,0.7640259639476923,5.837356735862004
4.8666,11.21321213785233,1.121321213785233,12.57361264484788
4.8668,14.7224495024346,1.47224495024346,21.67505193517369
4.867,18.14803027153074,1.814803027153074,32.93510027363963
4.8672,21.47049045372902,2.147049045372902,46.09819603236689
4.8674,24.67095138801759,2.467095138801759,60.86558423899271
4.8676,27.7312262068402,2.77312262068402,76.90209069349406
4.8678,30.63392696095439,3.063392696095439,93.84374810490885
4.868,33.36255995602917,3.336255995602917,111.3060406819641
4.8682,35.90161947882881,3.590161947882881,128.892628120262
4.8684,38.23667922559466,3.823667922559467,146.2043638201023
4.8686,40.35447074733352,4.035447074733352,162.8483309297396
4.8688,42.24295942522217,4.224295942522216,178.4467621000966
4.869,43.8914155467649,4.38914155467649,192.6456358698796
4.8692,45.29047199182358,4.529047199182358,205.1226853242156
4.8694,46.43217838722018,4.643217838722018,215.5947189782637
4.8696,47.31004820870545,4.731004820870545,223.8240661510034
4.8698,47.91909293514585,4.791909293514585,229.6239467727145
4.87,48.25585193983264,4.825585193983263,232.8627246439049
4.8702,48.31841214356071,4.831841214356071,233.4668952074995
4.8704,48.1064174281495,4.810641742814949,231.4227397771366
4.8706,47.62107214673733,4.762107214673733,226.7766512404762
4.8708,46.8651340279626,4.68651340279626,219.6340787458898
4.871,45.84289868361685,4.584289868361685,210.157135971636
4.8712,44.56017493148749,4.456017493148749,198.5609189924766
4.8714,43.02425184652608,4.302425184652608,185.1086246953303
4.8716,41.24385768415398,4.124385768415398,170.1055796670747
4.8718,39.22910725788483,3.922910725788483,153.8922856250633
4.872,36.99145136912377,3.699145136912377,136.8367474394249
4.8722,34.543600080803,3.4543600080803,119.3260306542453
4.8724,31.89946636611966,3.189946636611966,101.7575954443199
4.8726,29.07407020280181,2.907407020280181,84.53015581574479
4.8728,26.08346837037085,2.608346837037085,68.03473222281366
4.873,22.94465538643864,2.294465538643863,52.64572108024275
4.8732,19.67546599603973,1.967546599603973,38.71239621613158
4.8734,16.29447831122341,1.629447831122341,26.551002343493
4.8736,12.82090274936279,1.282090274936279,16.43755473086185
4.8738,9.274475879162623,0.9274475879162623,8.601590283316931
4.874,5.675350968647525,0.5675350968647525,3.22096086173284
4.8742,2.043976199021143,0.2043976199021143,0.417783870216492
4.8744,-1.599013088435891,-0.1599013088435891,0.2556842856989286
4.8746,-5.23291555701574,-0.523291555701574,2.738340522685736
4.8748,-8.837084666251418,-0.8837084666251418,7.809406539849594
4.875,-12.3910387420682,-1.23910387420682,15.3537841107435
4.8752,-15.87458456102038,-1.587458456102038,25.20024349849868
4.8754,-19.26792850128516,-1.926792850128516,37.12530687306369
4.8756,-22.55178689913299,-2.255178689913299,50.85830923439063
4.8758,-25.70750300737011,-2.570750300737011,66.08757108739431
4.876,-28.71714526159431,-2.871714526159431,82.46744319755088
4.8762,-31.56360996760993,-3.156360996760993,99.6261474187405
4.8764,-34.2307233952119,-3.42307233952119,117.1742424159507
4.8766,-36.70333103312563,-3.670333103312563,134.7134508927203
4.8768,-38.96738216047163,-3.896738216047163,151.8456872440242
4.877,-41.01001280343714,-4.101001280343714,168.1821150138078
4.8772,-42.81961684201517,-4.281961684201518,183.351958649699
4.8774,-44.38591134385129,-4.438591134385129,197.0109125824227
4.8776,-45.69999613809689,-4.569999613809689,208.848964702207
4.8778,-46.75440475799566,-4.675440475799566,218.5974364274487
4.878,-47.54314548350604,-4.754314548350604,226.0350682465821
4.8782,-48.06173625330942,-4.806173625330942,230.9930491682677
4.8784,-48.30723079937271,-4.830723079937271,233.3588547503863
4.8786,-48.27823405029447,-4.827823405029447,233.0787883015012
4.8788,-47.9749109872143,-4.79749109872143,230.1592084231135
4.879,-47.3989850177755,-4.73989850177755,224.6663780715307
4.8792,-46.55372831666388,-4.655372831666388,216.7249620181752
4.8794,-45.44394408622544,-4.544394408622543,206.5152054111984
4.8796,-44.07593802964672,-4.407593802964672,194.2688313193258
4.8798,-42.45748375120039,-4.245748375120039,180.2637926483445
4.88,-40.59777755523392,-4.059777755523392,164.8179542424255
4.8802,-38.50738661785694,-3.850738661785694,148.2818824137108
4.8804,-36.19818954840417,-3.619818954840417,131.0308926582197
4.8806,-33.68330686277324,-3.368330686277324,113.4565161211747
4.8808,-30.97702878524215,-3.097702878524215,95.95763123617206
4.881,-28.09473371752647,-2.809473371752647,78.93140626587184
4.8812,-25.05279817933554,-2.505279817933554,62.76426966145181
4.8814,-21.86850755796284,-2.186850755796284,47.82316228126777
4.8816,-18.55995649500111,-1.855995649500111,34.44719850963337
4.8818,-15.14594336479095,-1.514594336479095,22.93996004094551
4.882,-11.64586797554846,-1.164586797554846,13.56262409039052
4.8822,-8.079619215890746,-0.8079619215890746,6.5280246673791
4.8824,-4.467459674356597,-0.4467459674356597,1.995819594200235
4.8826,-0.8299152363101818,-0.08299152363101818,0.06887592994597849
4.8828,2.812344256115409,0.2812344256115409,0.7909280214905335
4.883,6.438624235348344,0.6438624235348345,4.145588204401506
4.8832,10.02831846333705,1.002831846333705,10.05671712021067
4.8834,13.56102920663206,1.356102920663206,18.39015131431278
4.8836,17.01668423103313,1.701668423103313,28.95675422186916
4.8838,20.37564676843937,2.037564676843937,41.51669812322136
4.884,23.61883038157002,2.361883038157003,55.78491485933753
4.8842,26.72780777363349,2.672780777363349,71.43757083843026
4.8844,29.68491207672918,2.968491207672918,88.11940050031421
4.8846,32.47334050135616,3.247334050135616,105.4517843317018
4.8848,35.07724950759948,3.507724950759948,123.0413433018388
4.885,37.48184220316628,3.748184220316628,140.4888494943057
4.8852,39.67345544395795,3.967345544395795,157.3983066863717
4.8854,41.63963665032456,4.163963665032457,173.3859340371053
4.8856,43.36921276677811,4.336921276677812,188.088861601007
4.8858,44.85235632564799,4.485235632564799,201.1733867962895
4.886,46.08064016266675,4.608064016266675,212.3425397801176
4.8862,47.04708429834817,4.704708429834817,221.3428140975879
4.8864,47.7461975508305,4.77461975508305,227.9699380562932
4.8866,48.17400761107133,4.817400761107133,232.0735009311558
4.8868,48.32808368388213,4.832808368388213,233.5603672556315
4.887,48.20755018051968,4.820755018051968,232.3967894407323
4.8872,47.8130917495143,4.78130917495143,228.6091742647472
4.8874,47.1469494584201,4.71469494584201,222.2834843234819
4.8876,46.21290847170068,4.621290847170068,213.5632909413784
4.8878,45.01627624487099,4.501627624487099,202.6465126954537
